loanKey,rep_loan_date,first_loan,dpd_5_cnt,dpd_15_cnt,dpd_30_cnt,first_overdue_date,close_loans_cnt,federal_district_nm,TraderKey,payment_type_0,payment_type_1,payment_type_2,payment_type_3,payment_type_4,payment_type_5,past_billings_cnt,score_1,score_2,age,gender,bad_flag
b562e48352f09f7fb680fbbf69212ef0,2016-09-10,2016-01-08,,,,,1.0,region_5,c20ad4d76fe97759aa27a0c99bff6710,0,0,6,0,0,0,6.0,557.2451954997886,,30.0,True,0
5eb15762fe5cfce1236f1369d1eb4cc9,2016-09-09,2016-03-14,,,,,0.0,region_7,1679091c5a880faf6fb5e6087eb1b2dc,0,0,6,0,0,0,5.0,634.3876080519926,,26.0,False,0
3121db66953d51208da6c153bd04576a,2016-07-23,2015-03-08,,,,,10.0,region_4,c20ad4d76fe97759aa27a0c99bff6710,0,0,16,0,0,0,16.0,527.1400663329579,,21.0,True,0
dbca86d4b2a9d17bd6d111b20c7f7947,2016-05-07,2015-09-20,1.0,1.0,1.0,2016-03-20,0.0,region_2,aab3238922bcc25a6f606eb525ffdc56,0,0,0,7,0,0,7.0,582.8206350320019,,35.0,False,0
4bafffd837a5c64c08384225be8a198c,2015-11-06,2015-07-15,,,,,1.0,region_0,1679091c5a880faf6fb5e6087eb1b2dc,0,0,3,0,0,0,3.0,572.6966468517686,,27.0,False,0
cf1244e686fcc0f09d76cc05c761822e,2016-02-13,2015-11-23,,,,,0.0,region_5,1679091c5a880faf6fb5e6087eb1b2dc,0,0,4,0,0,0,2.0,677.4978576974895,,57.0,False,0
7dc06ac34aa235a234c9fe729bf85613,2015-10-10,2015-09-09,,,,,0.0,region_3,c20ad4d76fe97759aa27a0c99bff6710,0,0,1,0,0,0,1.0,506.75325516574236,,27.0,True,0
6b777085267f39a6991791d608f3e67e,2016-01-27,2015-04-04,,,,,2.0,region_0,1679091c5a880faf6fb5e6087eb1b2dc,0,0,9,0,0,0,9.0,629.2870264314199,,31.0,True,0
af953bce1e64351b1e0730389d59bf74,2016-01-11,2015-07-09,,,,,0.0,region_2,4e732ced3463d06de0ca9a15b6153677,0,0,7,0,0,0,5.0,597.9347875322077,,58.0,False,0
98ad7a07b2d2aadf89c1dfc3a9d2e82f,2015-12-25,2015-05-20,,,,,1.0,region_3,b6d767d2f8ed5d21a44b0e5886680cb9,0,0,6,0,0,0,7.0,495.3246363509498,,20.0,True,0
c344ed23fcb16c3f1a2f05bc43b3623a,2015-11-09,2015-09-14,,,,,0.0,region_4,1679091c5a880faf6fb5e6087eb1b2dc,0,0,2,0,0,0,1.0,653.280525761654,,38.0,False,0
8e827df0c68bf6c0685bfe7d5932e2ef,2016-12-17,2016-05-02,,,,,1.0,region_4,1679091c5a880faf6fb5e6087eb1b2dc,0,0,5,0,0,0,6.0,611.9263300272063,,33.0,False,0
1bfe6e2fa7202d047e42190d431540e3,2016-04-24,2016-03-11,,,,,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,1,0,0,0,1.0,607.7498570271673,,23.0,False,0
796a3ddd2e338a776349e9440234fdc9,2016-07-24,2016-01-02,,,,,1.0,region_5,1679091c5a880faf6fb5e6087eb1b2dc,2,0,0,6,0,0,6.0,549.4375369608166,,31.0,False,0
2774796988ed307349744da859d8d568,2015-12-05,2015-10-11,,,,,0.0,region_1,b6d767d2f8ed5d21a44b0e5886680cb9,1,0,0,0,0,0,1.0,609.6813930872381,,41.0,False,0
c0c8744cee387048609bafe6c953e2dd,2016-12-24,2015-11-21,,,,,5.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,1,12,0,0,13.0,612.2197381784796,,30.0,False,0
e7c3ab448a3f40aa17db1c70df1ef9f7,2015-04-10,2015-02-11,,,,,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,2,0,0,0,2.0,660.2021568141878,,53.0,True,0
2b7d837d24dc0780be0731e27731eda0,2016-10-15,2016-10-13,,,,,0.0,region_4,1679091c5a880faf6fb5e6087eb1b2dc,0,0,0,0,0,0,,495.92379061791695,,52.0,False,0
e33269eca96623d854ee157c700bd002,2016-09-04,2016-07-13,,,,,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,1,0,0,0,1.0,505.6853291224566,,37.0,False,1
ce9a94b267bc08c0df53e2a4e6ef7d23,2016-09-15,2016-01-18,,,,,3.0,region_2,1679091c5a880faf6fb5e6087eb1b2dc,0,0,6,0,0,0,7.0,514.4207172746949,,36.0,False,0
e3760aa3b91957b7be56ab5ac8aff955,2016-03-26,2015-10-25,,,,,1.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,3,0,0,0,3.0,649.8367453331134,,57.0,False,0
f418f25ac19a835b76e356fda0c217be,2016-08-18,2016-07-30,,,,,0.0,region_0,1679091c5a880faf6fb5e6087eb1b2dc,0,0,1,0,0,0,,609.6813930872381,,39.0,False,0
1780ca4fa147357c5fef7831cc3f913c,2016-11-24,2015-08-15,,,,,1.0,region_4,35f4a8d465e6e1edc05f3d8ab658c551,0,0,6,0,0,0,6.0,603.3819679780929,,50.0,True,0
3a18fb112977dc3d372167b0b9f610b4,2016-03-15,2015-12-03,,,,,1.0,region_5,b6d767d2f8ed5d21a44b0e5886680cb9,0,0,0,2,0,0,3.0,576.8552584655729,,28.0,False,0
b06c4324e24f143d386beb30942428cf,2016-07-28,2016-04-20,1.0,1.0,0.0,2016-05-20,1.0,region_6,c20ad4d76fe97759aa27a0c99bff6710,0,0,3,0,0,0,3.0,590.9086256645409,,30.0,False,0
18f38886282bc06d0f84ed4b67eba870,2016-08-24,2015-04-22,,,,,2.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,17,1,0,0,0,15.0,630.0097412955322,,45.0,False,0
67754f3edbda3cb1af36a8c1b3ba8831,2016-05-05,2015-12-07,,,,,0.0,region_4,1679091c5a880faf6fb5e6087eb1b2dc,0,0,4,0,0,0,4.0,584.0614337939747,,24.0,False,0
65f1541e5f78b8e0bcca560e53c85e5d,2016-11-06,2016-09-06,,,,,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,2,0,0,0,2.0,610.3941087217587,,31.0,True,0
00c9f9dbcf4a14e0832b30bb07cb81e4,2016-01-03,2015-04-23,,,,,1.0,region_6,aab3238922bcc25a6f606eb525ffdc56,0,5,0,0,0,0,3.0,549.9945004103366,,34.0,False,0
1da60ea1720bbc842dd7791959fdb103,2016-06-17,2016-01-20,2.0,0.0,0.0,2016-03-20,2.0,region_5,c20ad4d76fe97759aa27a0c99bff6710,0,0,5,0,0,0,5.0,603.3664206627177,,32.0,False,0
087bcc9dd080e2e67dfaa62b139fbcac,2016-10-28,2016-10-22,,,,,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,0,0,0,0,,573.6545630986216,,32.0,False,0
ee6fd04e49bfba61a80e430df35c35b2,2016-08-12,2015-07-04,,,,,1.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,3,0,0,0,3.0,578.2906889642055,,27.0,False,0
ef6dfa1ab8dec6aacef6eb3ec04bc34d,2016-12-19,2016-04-01,,,,,2.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,3,3,0,0,7.0,578.7641599414397,,22.0,False,0
60c649eb81e4501f861c6d4e1d28efa9,2016-11-20,2016-09-14,,,,,0.0,region_4,1679091c5a880faf6fb5e6087eb1b2dc,0,0,2,0,0,0,2.0,619.6558545510832,,28.0,False,0
ff05804d8c6bcae428bfa4acbaad6f65,2016-03-04,2015-07-11,2.0,0.0,0.0,2015-12-13,1.0,region_3,8e296a067a37563370ded05f5a3bf3ec,0,0,6,0,0,0,7.0,,,18.0,False,1
f555427dff90e571185f981ec86fac02,2016-02-26,2015-06-15,,,,,2.0,region_6,70efdf2ec9b086079795c442636b55fb,0,0,5,0,0,0,7.0,577.9936064445881,,42.0,False,0
504cc2b27badf548f1421208eac5bd6c,2016-07-22,2016-04-13,,,,,0.0,region_6,c20ad4d76fe97759aa27a0c99bff6710,0,0,0,3,0,0,3.0,629.3838172382349,,37.0,False,0
f5acb31689e6273fc0575e805a658439,2016-03-26,2015-09-28,1.0,1.0,0.0,2016-03-01,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,6,0,0,0,5.0,619.6901332286589,,55.0,False,0
64560f5cc6dafe2041ad81da097b8b88,2016-11-21,2015-06-21,,,,,1.0,region_3,a5771bce93e200c36f7cd9dfd0e5deaa,0,0,4,0,0,0,6.0,634.3876080519926,,26.0,False,0
26f2fcfc7acbe2b3f090ecb6e9cb2bbc,2016-10-06,2015-09-15,,,,,2.0,region_0,1679091c5a880faf6fb5e6087eb1b2dc,0,0,9,0,0,0,9.0,658.6049399878282,,52.0,False,0
f2b68bfdba665ea3c7b29b4209cc390e,2016-07-19,2016-03-17,1.0,1.0,1.0,2016-06-20,0.0,region_2,aab3238922bcc25a6f606eb525ffdc56,0,2,0,1,0,0,3.0,512.7945441397102,,31.0,False,0
5194846204b7091eacec4f024a175c06,2016-10-08,2015-03-20,2.0,2.0,0.0,2016-06-20,2.0,region_3,a5771bce93e200c36f7cd9dfd0e5deaa,0,3,5,0,0,0,7.0,627.0548438959104,,42.0,False,0
56607c8a3c34a19ffa80435adab0a926,2016-08-27,2016-04-20,,,,,1.0,region_3,c20ad4d76fe97759aa27a0c99bff6710,0,0,3,0,0,0,3.0,601.9791121973982,,29.0,False,0
dcf38f53805bb39d70209c8039151772,2016-02-18,2015-12-01,,,,,1.0,region_6,c20ad4d76fe97759aa27a0c99bff6710,0,0,0,1,0,0,2.0,568.1234134839351,,35.0,False,0
f0e78f75b35df96f407cf4b1aa481e2f,2016-12-04,2016-10-05,,,,,0.0,region_4,8e296a067a37563370ded05f5a3bf3ec,0,0,0,1,0,0,1.0,473.1418891807138,,24.0,False,0
4ca9dc4aadd56a04cf4359cb7a618150,2016-07-19,2016-01-31,1.0,1.0,1.0,2016-05-09,0.0,region_5,1679091c5a880faf6fb5e6087eb1b2dc,0,0,2,1,0,0,3.0,610.7843076798471,,23.0,False,0
c909d132c924a1d6c5dee3263a132416,2016-02-27,2015-11-30,,,,,4.0,region_6,c20ad4d76fe97759aa27a0c99bff6710,0,0,4,0,0,0,3.0,612.4435707840813,,51.0,True,0
38a26a16270ce8f2cf503ba9650b6c94,2016-03-24,2015-05-23,,,,,2.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,6,0,0,0,6.0,572.6966468517686,,24.0,False,0
da6d8d8a49b95be5a6a327beca6a0da2,2016-10-13,2015-10-28,,,,,3.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,9,0,0,0,8.0,659.8211153438044,,56.0,False,0
bdf1bee4fabf090275e522c119d845ac,2016-09-29,2016-04-14,,,,,1.0,region_4,a5771bce93e200c36f7cd9dfd0e5deaa,0,0,3,0,0,0,3.0,540.3439832073377,,22.0,False,1
f12b4448117cdf9e305fc961bfe33a28,2015-04-01,2015-03-12,,,,,,region_3,b6d767d2f8ed5d21a44b0e5886680cb9,0,0,0,0,0,0,,577.5433136554443,,33.0,False,1
22aefc0edcc0fc856c596e0204a5a68f,2016-04-20,2016-03-12,,,,,0.0,region_2,c20ad4d76fe97759aa27a0c99bff6710,0,0,0,2,1,0,1.0,561.9994705238115,,28.0,True,1
5aed411b16abe373dc417a690ea56bd9,2016-10-06,2015-10-08,,,,,2.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,8,0,0,0,9.0,456.0192387499815,,34.0,False,0
3e4fed01d9ab62605136ab2e80f2eccb,2016-04-30,2015-11-11,,,,,0.0,region_3,a5771bce93e200c36f7cd9dfd0e5deaa,0,0,6,0,0,0,5.0,599.7184563600188,,23.0,True,0
fff28e2c05128650195c7070c3e37fa0,2016-04-14,2015-05-22,,,,,5.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,12,0,0,0,10.0,601.9791121973982,,38.0,False,0
990eb09f1e60eaf1dfec36a10cb33f81,2016-05-28,2015-05-26,,,,,1.0,region_2,c20ad4d76fe97759aa27a0c99bff6710,0,0,3,0,0,0,3.0,590.3764062184953,,35.0,False,0
17203465e0df7b3656108bb4310df436,2016-10-09,2016-05-12,,,,,1.0,region_2,c20ad4d76fe97759aa27a0c99bff6710,0,0,0,4,0,0,3.0,606.3144265285348,,34.0,False,0
d6db6a7f0e6611f9dba86b2769dd634c,2015-10-24,2015-09-20,,,,,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,1,0,0,0,1.0,450.25466964800376,,55.0,True,1
90c25d120740d313982c7c4cb288eaa2,2016-10-04,2015-08-30,2.0,0.0,0.0,2016-01-30,4.0,region_3,a1d0c6e83f027327d8461063f4ac58a6,0,1,9,0,0,0,10.0,593.0895482667063,,41.0,False,0
662bc07ac64590e1c86cf3be01a5c57b,2016-09-24,2016-04-07,,,,,1.0,region_6,c20ad4d76fe97759aa27a0c99bff6710,0,0,6,0,0,0,5.0,557.7174340160099,,21.0,False,0
03b089597265a11e1184c1d266d59e7f,2016-08-16,2016-05-20,,,,,0.0,region_4,a5771bce93e200c36f7cd9dfd0e5deaa,0,0,2,0,0,0,2.0,491.19194173929907,,25.0,True,0
34b514b06472cc730896ce7a20d20408,2016-02-20,2015-05-13,1.0,0.0,0.0,2016-01-15,2.0,region_6,1679091c5a880faf6fb5e6087eb1b2dc,0,7,3,0,0,0,9.0,541.7794137059703,,19.0,False,0
0c5240dcaa1393aa0d0ef364a77a16f7,2016-04-09,2015-10-06,,,,,1.0,region_3,a5771bce93e200c36f7cd9dfd0e5deaa,0,3,0,0,0,0,3.0,557.6140817994885,,21.0,False,0
85514d1cce80a036a1042475b89df43c,2016-09-06,2016-04-06,,,,,0.0,region_2,c20ad4d76fe97759aa27a0c99bff6710,0,0,0,6,0,0,5.0,557.4141273766304,,31.0,False,0
ea1da30e9196f6ad04409ac699c53a27,2015-12-29,2015-04-23,,,,,3.0,region_0,8e296a067a37563370ded05f5a3bf3ec,0,0,10,0,0,0,8.0,634.3876080519926,,33.0,False,0
045b4265fb21cd7c71d3304d69dfbe02,2016-03-30,2015-09-28,,,,,1.0,region_0,1679091c5a880faf6fb5e6087eb1b2dc,0,0,6,0,0,0,6.0,585.6534318941028,,34.0,False,1
f1a679c3f0ca29556e91053f3ece3a15,2016-10-14,2015-06-17,,,,,4.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,14,0,0,0,12.0,600.8051791600897,,58.0,False,0
65dc05858fee20ac6d8d6b5d4ab77bf7,2016-05-09,2015-08-30,,,,,1.0,region_2,4e732ced3463d06de0ca9a15b6153677,0,0,7,0,0,0,7.0,563.5156481632588,,35.0,False,0
68c6b34df9accd30791020905974fd5f,2016-08-05,2015-05-23,,,,,3.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,10,0,0,0,10.0,588.5313149452869,,27.0,False,0
432eef3cd2c25e7ee8b7533d20b9cac6,2016-08-06,2015-11-29,,,,,2.0,region_1,c20ad4d76fe97759aa27a0c99bff6710,0,0,0,10,0,0,8.0,566.6879829853025,,37.0,False,0
13dad54a5afa73ac84a07638c80591ef,2016-09-20,2016-01-21,,,,,1.0,region_1,1679091c5a880faf6fb5e6087eb1b2dc,0,0,7,0,0,0,8.0,600.5436816987657,,37.0,False,0
23693e067f3e7c8ce55fe528e18fe816,2016-10-22,2016-03-23,,,,,1.0,region_7,1679091c5a880faf6fb5e6087eb1b2dc,0,0,6,0,0,0,6.0,618.2204240524505,,36.0,False,0
d6e3ee8b2eaac97d0f70c5a3da36e9bd,2016-11-03,2015-11-13,1.0,0.0,0.0,2016-06-13,3.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,10,0,0,0,10.0,594.2269247222166,,40.0,True,0
7c67bb7d040d622beb78a3692cbd7a2f,2016-04-19,2015-09-20,,,,,3.0,region_4,b6d767d2f8ed5d21a44b0e5886680cb9,0,0,9,0,0,0,6.0,490.59937639174257,,43.0,False,0
1d76ba93082e2801c979fd9ba6c21105,2016-02-22,2015-07-11,,,,,1.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,7,0,0,0,7.0,646.2564395130357,,62.0,False,0
a78ea7fe6c6a713f8c123546b8bc0091,2015-12-19,2015-10-23,,,,,0.0,region_3,b6d767d2f8ed5d21a44b0e5886680cb9,0,0,1,0,0,0,1.0,571.2612163531361,,31.0,False,0
2b57c42c20873958b144af380e72f7b1,2016-09-29,2015-11-15,1.0,0.0,0.0,2016-06-20,5.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,12,0,0,0,10.0,594.9496395863288,,48.0,False,0
2701cd221f48ff99ca18a7e19c2c9a89,2016-08-28,2015-10-30,2.0,2.0,0.0,2015-11-30,1.0,region_6,4e732ced3463d06de0ca9a15b6153677,0,0,13,0,0,0,10.0,564.5378156150529,,34.0,True,0
0e9d8111428053630211700fbc5535e9,2016-10-16,2016-03-07,,,,,4.0,region_2,c20ad4d76fe97759aa27a0c99bff6710,0,0,3,0,0,0,6.0,593.9059680044314,,26.0,False,0
09c425dadd8189f6abde3cc9ee290499,2016-11-18,2016-11-11,,,,,0.0,region_3,a5771bce93e200c36f7cd9dfd0e5deaa,0,0,1,0,0,0,,588.4144363666293,,38.0,False,0
ace15f97400c2b8c940b5a5d6b3b47f8,2016-03-25,2015-10-23,,,,,1.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,4,0,0,0,4.0,571.2612163531361,,31.0,False,0
46ef3df9680ba57c392c5e7756f55e6b,2016-03-26,2016-02-14,,,,,0.0,region_1,c20ad4d76fe97759aa27a0c99bff6710,0,0,1,0,0,0,1.0,615.275435199675,,31.0,False,0
31c94ddb4d0a872bcc5ed834fe312d0e,2016-08-27,2016-04-08,,,,,1.0,region_1,c20ad4d76fe97759aa27a0c99bff6710,0,0,0,4,0,0,4.0,535.1071894046927,,43.0,True,0
3f7631ae633aaf8ab301565c98377bc7,2016-03-17,2015-06-17,,,,,3.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,8,0,0,0,6.0,600.8051791600897,,58.0,False,0
658c8e9c6b6dac7570c7f169091d10b4,2016-04-21,2015-10-29,,,,,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,5,0,0,0,5.0,677.4978576974895,,52.0,False,0
0d016668ac4d9d459ec2b75f90d5ddd9,2016-04-12,2015-04-12,,,,,1.0,region_4,c20ad4d76fe97759aa27a0c99bff6710,0,0,6,0,0,0,6.0,627.0548438959104,,39.0,False,0
c5dfaf4b508c516c2d8af0e36b1f1364,2016-12-19,2016-02-24,,,,,2.0,region_4,1679091c5a880faf6fb5e6087eb1b2dc,0,0,8,0,0,0,8.0,600.2337265614923,,51.0,False,0
5715899ef7df94ee5f7953bfa9691fbd,2016-09-03,2015-10-24,,,,,6.0,region_5,8f14e45fceea167a5a36dedd4bea2543,0,18,0,2,0,0,10.0,539.4750274741252,,24.0,False,0
dbde01689f4d331c258a70025ca92b4a,2016-07-03,2015-07-03,,,,,4.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,12,3,0,0,11.0,612.3230903950008,,27.0,False,0
5d4bc707366204f10a5d6c292441a492,2016-04-11,2016-01-16,,,,,0.0,region_4,8e296a067a37563370ded05f5a3bf3ec,0,0,3,0,0,0,2.0,566.6879829853025,,27.0,False,0
32d01b2d07212f057c02804362e5a16d,2015-05-05,2015-04-01,,,,,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,1,0,0,0,,530.9303819582392,,42.0,False,1
eb9c2617665cbcd7184bc56a52b4015e,2016-02-16,2015-11-20,,,,,0.0,region_2,1679091c5a880faf6fb5e6087eb1b2dc,0,0,2,0,0,0,2.0,544.3689352340174,,47.0,False,0
5a132547b2c80e4d37af1f1c58c2fcd2,2016-09-20,2016-05-26,,,,,0.0,region_4,c20ad4d76fe97759aa27a0c99bff6710,0,0,0,3,0,0,3.0,625.6194133972778,,27.0,False,0
252ddf9697422e5e73b9e72b3e7e189c,2016-07-31,2016-07-21,,,,,0.0,region_3,a5771bce93e200c36f7cd9dfd0e5deaa,0,0,0,0,0,0,,541.4429301495201,,43.0,False,0
1daa617904dde035a5fd78d60d5b5372,2016-08-08,2016-07-12,,,,,0.0,region_2,c20ad4d76fe97759aa27a0c99bff6710,0,0,0,1,0,0,,542.6944836550686,,47.0,True,0
77f7f21300ea1b6e25bd007963d0c7f8,2016-09-24,2016-08-23,,,,,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,1,0,0,0,,488.7895698932218,,40.0,True,1
4f3468ded9d67d42bd10847e25d8af64,2015-12-25,2015-02-12,,,,,1.0,region_1,1679091c5a880faf6fb5e6087eb1b2dc,0,0,11,0,0,0,10.0,611.6102840777347,,37.0,True,0
27eb55341075260715c6772faac7f418,2016-04-14,2016-01-26,,,,,0.0,region_6,c20ad4d76fe97759aa27a0c99bff6710,0,0,2,0,0,0,2.0,585.9929698540457,,24.0,False,0
2ddf68afe8d82d52350a4a9303cfd0a1,2016-10-02,2015-08-13,,,,,5.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,14,0,0,0,13.0,546.1167700019976,,32.0,True,0
779d12e657973333eb73de327e7cdee1,2016-11-12,2015-03-14,1.0,0.0,0.0,2015-06-13,5.0,region_3,a5771bce93e200c36f7cd9dfd0e5deaa,0,0,18,0,0,0,17.0,619.6558545510832,,31.0,False,0
44b5e89d09553204d302eb3e74b1b138,2016-06-29,2016-04-08,,,,,0.0,region_6,1679091c5a880faf6fb5e6087eb1b2dc,0,0,3,0,0,0,2.0,588.5313149452869,,30.0,False,0
8481c8f56df400c2c350983e628e5c78,2016-06-24,2015-10-03,3.0,2.0,1.0,2016-03-06,1.0,region_3,8f14e45fceea167a5a36dedd4bea2543,0,0,7,0,0,0,8.0,540.3439832073377,,22.0,False,1
787baa9ad25910fc7981457494c5250e,2016-10-08,2016-02-28,,,,,1.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,3,0,0,0,3.0,596.4990001790754,,31.0,False,0
6564aae75e8465bab6d53b9f2f08fcf1,2016-11-08,2016-05-18,,,,,2.0,region_3,a1d0c6e83f027327d8461063f4ac58a6,0,0,5,0,0,0,4.0,612.2197381784796,,45.0,False,0
127bace5e31b96d101586bcb0b2d7b95,2016-09-24,2016-01-23,,,,,1.0,region_6,17e62166fc8586dfa4d1bc0e1742c08b,0,0,0,0,0,0,3.0,590.3764062184953,,25.0,False,0
7e41b03fd53ee4e44f310a52fc5484a8,2016-03-31,2015-06-22,,,,,1.0,region_0,1679091c5a880faf6fb5e6087eb1b2dc,0,0,7,0,0,0,9.0,601.9791121973982,,33.0,False,0
d866487e7fae1f9bdf8d91a85a61663a,2016-04-01,2015-11-03,,,,,1.0,region_6,1679091c5a880faf6fb5e6087eb1b2dc,0,0,4,0,0,0,4.0,597.9002555793649,,53.0,False,0
3f03b079ab194147742acc23bbcf2c16,2016-12-28,2015-03-25,1.0,1.0,1.0,2016-01-30,4.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,1,14,0,1,0,19.0,,,51.0,False,0
983a389763a10769e5fecfcd184c5f0d,2016-05-05,2015-06-18,,,,,3.0,region_4,1679091c5a880faf6fb5e6087eb1b2dc,0,0,10,0,0,0,10.0,577.8040225802301,,41.0,False,0
4a92c7951b7783e5aece6fbf77595139,2016-06-09,2015-10-25,,,,,1.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,2,1,0,0,6.0,548.7031475215347,,43.0,True,1
6e0b0906eab8e32a73c0896a54ed5cda,2016-09-28,2016-04-16,1.0,1.0,0.0,2016-07-22,1.0,region_6,c20ad4d76fe97759aa27a0c99bff6710,0,0,4,0,0,0,4.0,625.6194133972778,,29.0,False,0
7507cfe36159702b66da24ed49cbc40a,2016-06-10,2016-03-13,,,,,0.0,region_2,1679091c5a880faf6fb5e6087eb1b2dc,0,0,3,0,0,0,3.0,500.72068367261534,,35.0,False,0
5eabeada214f33088f111e251f26a761,2016-05-21,2016-01-17,,,,,0.0,region_6,c20ad4d76fe97759aa27a0c99bff6710,0,0,0,4,0,0,4.0,624.7610136346011,,53.0,False,0
c4ebdaf70399a0239dd2ecb8f39503c4,2016-08-04,2016-05-16,,,,,0.0,region_2,c20ad4d76fe97759aa27a0c99bff6710,0,0,2,0,0,0,2.0,577.5433136554443,,37.0,False,0
a2726d44013750712f2f0e84afcdda9c,2016-05-07,2015-03-14,1.0,0.0,0.0,2015-06-13,4.0,region_3,a5771bce93e200c36f7cd9dfd0e5deaa,0,0,12,0,0,0,11.0,619.6558545510832,,31.0,False,0
30286ab2b7ded988d2c87e53b8336fb5,2016-07-10,2016-05-28,,,,,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,0,1,0,0,1.0,588.5313149452869,,26.0,False,0
4db3129f19b82634d71c00aa14a39568,2016-09-15,2016-04-18,,,,,0.0,region_6,c20ad4d76fe97759aa27a0c99bff6710,0,0,0,5,0,0,4.0,601.9791121973982,,27.0,False,0
868c15120392ac9fedd09120ae7d5c2e,2016-06-05,2015-04-07,,,,,2.0,region_6,1679091c5a880faf6fb5e6087eb1b2dc,0,0,9,0,0,0,9.0,588.6555455610842,,43.0,False,0
1b23814c2d079f0b30df29f96f1801bb,2016-11-07,2015-09-07,,,,,7.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,16,0,0,0,14.0,550.2353688269822,,43.0,False,0
d6ec6c90397012157a5a913339d1aca1,2016-02-10,2016-01-12,,,,,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,1,0,0,0,1.0,503.8555390286815,,30.0,False,0
2aeb5b7e9c5ee1712da7656045d399f2,2016-09-25,2015-09-20,,,,,1.0,region_4,1679091c5a880faf6fb5e6087eb1b2dc,0,0,5,0,0,0,5.0,620.8720299070594,,44.0,False,0
60c690745fde870cdb423824739927cd,2016-02-25,2015-06-10,,,,,2.0,region_3,4e732ced3463d06de0ca9a15b6153677,0,3,0,16,0,0,8.0,610.8876598963683,,30.0,False,0
7facde4e00667ce24ddf0fe099a8ec6e,2016-02-20,2015-02-27,,,,,1.0,region_0,1679091c5a880faf6fb5e6087eb1b2dc,0,0,7,0,0,0,8.0,601.9791121973982,,27.0,False,0
686aacd62302cd8a1f138010d901306d,2016-10-08,2015-10-31,,,,,2.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,5,0,0,0,7.0,517.8026289496404,,44.0,False,0
5b514604a79c004c63623408cf3bad90,2016-03-12,2015-12-08,,,,,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,4,0,0,0,3.0,651.2721758317459,,51.0,False,0
c79ca23a1cee0706ba76d6cbe4070d38,2016-11-05,2016-01-02,,,,,1.0,region_6,1679091c5a880faf6fb5e6087eb1b2dc,0,0,10,0,0,0,10.0,632.9521775533601,,36.0,False,0
bd24b8597dd088eb6799987e9d0b7858,2016-12-17,2016-10-09,,,,,0.0,region_0,1679091c5a880faf6fb5e6087eb1b2dc,0,0,2,0,0,0,2.0,570.7456576540362,,32.0,False,0
ed00609852ac47062a5f1092c7c7c10b,2016-09-21,2016-02-12,,,,,2.0,region_0,1679091c5a880faf6fb5e6087eb1b2dc,0,0,5,0,0,0,5.0,591.1024454624858,,44.0,False,0
f6acc7e21a4d3f3debfcc00a3ced08fd,2016-06-18,2015-11-29,,,,,1.0,region_2,4e732ced3463d06de0ca9a15b6153677,0,0,2,0,0,0,3.0,601.9791121973982,,35.0,False,0
23d3d140378a47c92b04cf29b479db85,2015-11-18,2015-10-16,,,,,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,1,0,0,0,1.0,560.8305710044189,,29.0,False,0
